index,origin,destination,depart_time,depart_weekday,duration,arrival_time,arrival_weekday,flight_no,airline_code,airline,economy_fare,business_fare,first_fare,economy_fare_usd,business_fare_usd,first_fare_usd
1998,HKG,KUL,14:35:00,3,3:50:00,18:25:00,3,MH73,MH,Malaysia Airlines,38782,,100221,465.384,,1202.652
1999,HKG,KUL,14:35:00,4,3:50:00,18:25:00,4,MH73,MH,Malaysia Airlines,38782,,100221,465.384,,1202.652
2000,HKG,KUL,14:35:00,6,3:50:00,18:25:00,6,MH73,MH,Malaysia Airlines,38782,,100221,465.384,,1202.652
2001,HKG,KUL,14:35:00,5,3:50:00,18:25:00,5,MH73,MH,Malaysia Airlines,38782,,100221,465.384,,1202.652
2002,HKG,KUL,12:45:00,6,3:55:00,16:40:00,6,CX725,CX,Cathay Pacific,41104,98717,135669,493.248,1184.604,1628.028
2003,HKG,KUL,12:45:00,1,3:55:00,16:40:00,1,CX725,CX,Cathay Pacific,41104,98717,129739,493.248,1184.604,1556.868
2004,HKG,KUL,8:15:00,2,3:55:00,12:10:00,2,CX723,CX,Cathay Pacific,41104,98540,130236,493.248,1182.48,1562.832
2005,HKG,BOM,8:10:00,4,3:25:00,11:35:00,4,CX2663,CX,Cathay Pacific,46493,108177,235115,557.916,1298.124,2821.38
2006,HKG,BOM,8:10:00,6,3:25:00,11:35:00,6,CX2663,CX,Cathay Pacific,46873,108177,147992,562.476,1298.124,1775.904
2007,HKG,YYZ,19:15:00,6,3:15:00,22:30:00,6,CX826,CX,Cathay Pacific,219002,297338,609970,2628.024,3568.056,7319.64
2008,HKG,YYZ,19:15:00,2,3:15:00,22:30:00,2,CX826,CX,Cathay Pacific,219677,296363,610228,2636.124,3556.356,7322.736
2009,HKG,YYZ,19:15:00,4,3:15:00,22:30:00,4,CX826,CX,Cathay Pacific,219677,297338,610228,2636.124,3568.056,7322.736
2010,PVG,PEK,19:00:00,4,2:35:00,21:35:00,4,CA1836,CA,Air China,29658,28480,,355.896,341.76,
2011,PVG,HKG,19:10:00,3,2:45:00,21:55:00,3,CX381,CX,Cathay Pacific,35717,,62166,428.604,,745.992
2012,PVG,HKG,19:10:00,5,2:45:00,21:55:00,5,CX381,CX,Cathay Pacific,35717,,62166,428.604,,745.992
2013,PVG,HKG,11:25:00,3,3:45:00,15:10:00,3,CX363,CX,Cathay Pacific,35717,,62166,428.604,,745.992
2014,PVG,HKG,11:25:00,5,3:45:00,15:10:00,5,CX363,CX,Cathay Pacific,35717,38483,62131,428.604,461.796,745.572
2015,PVG,HKG,19:10:00,1,2:45:00,21:55:00,1,CX381,CX,Cathay Pacific,35811,,62611,429.732,,751.332
2016,PVG,HKG,19:10:00,2,2:45:00,21:55:00,2,CX381,CX,Cathay Pacific,35876,,62131,430.512,,745.572
2017,PVG,HKG,11:25:00,2,3:45:00,15:10:00,2,CX363,CX,Cathay Pacific,35876,38450,62131,430.512,461.4,745.572
2018,PVG,HKG,11:25:00,1,3:45:00,15:10:00,1,CX363,CX,Cathay Pacific,35876,,62131,430.512,,745.572
2019,PVG,HKG,19:10:00,0,2:45:00,21:55:00,0,CX381,CX,Cathay Pacific,35954,,62611,431.448,,751.332
2020,PVG,HKG,11:25:00,0,3:45:00,15:10:00,0,CX363,CX,Cathay Pacific,35954,,62611,431.448,,751.332
2021,PVG,HKG,11:25:00,4,3:45:00,15:10:00,4,CX363,CX,Cathay Pacific,35954,38450,62131,431.448,461.4,745.572
2022,PVG,HKG,19:10:00,6,2:45:00,21:55:00,6,CX381,CX,Cathay Pacific,35966,,62131,431.592,,745.572
2023,PVG,HKG,11:25:00,6,3:45:00,15:10:00,6,CX363,CX,Cathay Pacific,35966,38450,62131,431.592,461.4,745.572
2024,PVG,CDG,0:10:00,5,6:20:00,6:30:00,5,MU553,MU,China Eastern Airlines,111281,,,1335.372,,
2025,PVG,CDG,21:45:00,4,11:15:00,9:00:00,5,AF193,AF,Air France,189879,236480,537753,2278.548,2837.76,6453.036
2026,PVG,CDG,21:45:00,1,11:15:00,9:00:00,2,AF193,AF,Air France,189972,236480,309964,2279.664,2837.76,3719.568
2027,PVG,AMS,1:10:00,6,5:45:00,6:55:00,6,MU771,MU,China Eastern Airlines,101070,,420003,1212.84,,5040.036
2028,PVG,AMS,20:20:00,2,10:30:00,6:50:00,3,KL858,KL,KLM,170483,,537667,2045.796,,6452.004
2029,PVG,CAN,17:05:00,5,2:35:00,19:40:00,5,CA1865,CA,Air China,17854,,,214.248,,
2030,PVG,CAN,13:25:00,5,2:45:00,16:10:00,5,ZH9980,ZH,Shenzhen Airlines,17945,,,215.34,,
2031,PVG,CAN,13:25:00,6,2:45:00,16:10:00,6,ZH9980,ZH,Shenzhen Airlines,17945,,135528,215.34,,1626.336
2032,PVG,CAN,19:25:00,5,2:45:00,22:10:00,5,ZH9532,ZH,Shenzhen Airlines,17945,,,215.34,,
2033,PVG,CAN,19:25:00,6,2:45:00,22:10:00,6,ZH9532,ZH,Shenzhen Airlines,17945,,,215.34,,
2034,PVG,CAN,19:25:00,1,2:45:00,22:10:00,1,ZH9532,ZH,Shenzhen Airlines,29452,,,353.424,,
2035,PVG,CAN,13:25:00,1,2:45:00,16:10:00,1,ZH9980,ZH,Shenzhen Airlines,29452,,,353.424,,
2036,PVG,CAN,13:25:00,2,2:45:00,16:10:00,2,ZH9980,ZH,Shenzhen Airlines,29452,,,353.424,,
2037,PVG,CAN,19:25:00,4,2:45:00,22:10:00,4,ZH9532,ZH,Shenzhen Airlines,29452,,,353.424,,
2038,PVG,CAN,13:25:00,3,2:45:00,16:10:00,3,ZH9980,ZH,Shenzhen Airlines,29452,,126769,353.424,,1521.228
2039,PVG,CAN,19:25:00,3,2:45:00,22:10:00,3,ZH9532,ZH,Shenzhen Airlines,29452,,,353.424,,
2040,PVG,CAN,18:15:00,4,2:30:00,20:45:00,4,CZ3585,CZ,China Southern Airlines,29720,,,356.64,,
2041,PVG,CAN,13:25:00,1,2:45:00,16:10:00,1,CA3840,CA,Air China,35314,,,423.768,,
2042,PVG,CAN,13:25:00,5,2:45:00,16:10:00,5,CA3840,CA,Air China,35314,,,423.768,,
2043,PVG,CAN,19:25:00,3,2:45:00,22:10:00,3,CA3422,CA,Air China,35314,,,423.768,,
2044,PVG,CAN,19:25:00,2,2:45:00,22:10:00,2,CA3422,CA,Air China,35314,,,423.768,,
2045,PVG,FRA,23:50:00,2,7:35:00,7:25:00,3,LH729,LH,Lufthansa,132304,308638,575562,1587.648,3703.656,6906.744
2046,PVG,FRA,0:30:00,0,5:35:00,6:05:00,0,MU219,MU,China Eastern Airlines,208375,,,2500.5,,
2047,PVG,FRA,23:50:00,4,7:35:00,7:25:00,5,LH729,LH,Lufthansa,243964,312500,575562,2927.568,3750,6906.744
2048,PVG,FRA,23:50:00,4,7:35:00,7:25:00,5,CA6229,CA,Air China,248119,,,2977.428,,
2049,PVG,FRA,23:50:00,2,7:35:00,7:25:00,3,CA6229,CA,Air China,248119,,,2977.428,,
2050,PVG,BKK,12:15:00,5,3:35:00,15:50:00,5,MU8533,MU,China Eastern Airlines,125726,,237061,1508.712,,2844.732
2051,PVG,BKK,8:25:00,6,4:05:00,12:30:00,6,MU541,MU,China Eastern Airlines,125726,,,1508.712,,
2052,PVG,JFK,11:30:00,0,2:55:00,14:25:00,0,MU587,MU,China Eastern Airlines,247226,,,2966.712,,
2053,PVG,KUL,8:55:00,6,5:55:00,14:50:00,6,MU8535,MU,China Eastern Airlines,48233,91054,,578.796,1092.648,
2055,PVG,CTU,19:05:00,2,3:15:00,22:20:00,2,CA4510,CA,Air China,11973,,,143.676,,
2056,PVG,CTU,19:05:00,6,3:15:00,22:20:00,6,CA4510,CA,Air China,11973,,,143.676,,
2057,PVG,CTU,19:05:00,0,3:15:00,22:20:00,0,CA4510,CA,Air China,11973,,,143.676,,
2058,PVG,CTU,21:30:00,3,3:20:00,0:50:00,4,CA4536,CA,Air China,11973,,,143.676,,
2059,PVG,CTU,21:30:00,0,3:20:00,0:50:00,1,CA4536,CA,Air China,11973,,,143.676,,
2060,PVG,CTU,21:30:00,1,3:20:00,0:50:00,2,CA4536,CA,Air China,11973,,,143.676,,
2061,PVG,CTU,21:30:00,4,3:20:00,0:50:00,5,CA4536,CA,Air China,11973,,,143.676,,
2062,PVG,CTU,21:30:00,5,3:20:00,0:50:00,6,CA4536,CA,Air China,11973,,,143.676,,
2074,PVG,CTU,16:25:00,5,3:10:00,19:35:00,5,CA8549,CA,Air China,13288,,,159.456,,
2075,CDG,ATL,9:10:00,1,3:40:00,12:50:00,1,DL83,DL,Delta Airlines,184689,,578530,2216.268,,6942.36
2076,CDG,DXB,13:45:00,5,8:50:00,22:35:00,5,AF662,AF,Air France,60711,156190,210984,728.532,1874.28,2531.808
2077,CDG,DXB,13:45:00,4,8:50:00,22:35:00,4,AF662,AF,Air France,60803,,211071,729.636,,2532.852
2078,CDG,DXB,13:45:00,1,8:50:00,22:35:00,1,AF662,AF,Air France,66000,156190,403111,792,1874.28,4837.332
2079,CDG,DXB,21:55:00,5,8:40:00,6:35:00,6,EK76,EK,Emirates,66217,76765,,794.604,921.18,
2080,CDG,DXB,11:25:00,3,8:35:00,20:00:00,3,EK72,EK,Emirates,71024,74876,269511,852.288,898.512,3234.132
2081,CDG,DXB,11:25:00,6,8:35:00,20:00:00,6,EK72,EK,Emirates,71024,74876,388720,852.288,898.512,4664.64
2082,CDG,DXB,21:55:00,0,8:40:00,6:35:00,1,EK76,EK,Emirates,71024,74400,270325,852.288,892.8,3243.9
2083,CDG,DXB,21:55:00,3,8:40:00,6:35:00,4,EK76,EK,Emirates,71024,74400,269511,852.288,892.8,3234.132
2084,CDG,DXB,15:35:00,3,8:45:00,0:20:00,4,EK74,EK,Emirates,71024,74400,269511,852.288,892.8,3234.132
2085,CDG,DXB,21:55:00,6,8:40:00,6:35:00,0,EK76,EK,Emirates,71027,74876,,852.324,898.512,
2086,CDG,DXB,15:35:00,1,8:45:00,0:20:00,2,EK74,EK,Emirates,71055,74684,269511,852.66,896.208,3234.132
2087,CDG,DXB,11:25:00,4,8:35:00,20:00:00,4,EK72,EK,Emirates,73303,76867,269511,879.636,922.404,3234.132
2088,CDG,DXB,21:55:00,4,8:40:00,6:35:00,5,EK76,EK,Emirates,73303,76867,269511,879.636,922.404,3234.132
2089,CDG,DXB,11:25:00,5,8:35:00,20:00:00,5,EK72,EK,Emirates,73332,76765,388720,879.984,921.18,4664.64
2090,CDG,DXB,11:25:00,1,8:35:00,20:00:00,1,EK72,EK,Emirates,77316,74433,269511,927.792,893.196,3234.132
2091,CDG,DXB,11:25:00,2,8:35:00,20:00:00,2,EK72,EK,Emirates,77316,74433,270638,927.792,893.196,3247.656
2092,CDG,DXB,21:55:00,2,8:40:00,6:35:00,3,EK76,EK,Emirates,77316,74433,270638,927.792,893.196,3247.656
2093,CDG,DXB,21:55:00,1,8:40:00,6:35:00,2,EK76,EK,Emirates,77316,74433,269511,927.792,893.196,3234.132
2094,CDG,DXB,15:35:00,2,8:45:00,0:20:00,3,EK74,EK,Emirates,77316,74433,270638,927.792,893.196,3247.656
2095,CDG,DXB,15:35:00,5,8:45:00,0:20:00,6,EK74,EK,Emirates,79629,76555,,955.548,918.66,
2096,CDG,DXB,15:35:00,4,8:45:00,0:20:00,5,EK74,EK,Emirates,79629,77512,372733,955.548,930.144,4472.796
2097,CDG,DXB,13:45:00,0,8:50:00,22:35:00,0,AF662,AF,Air France,80200,156190,403111,962.4,1874.28,4837.332
2098,CDG,DXB,13:45:00,3,8:50:00,22:35:00,3,AF662,AF,Air France,80292,,282136,963.504,,3385.632
2099,CDG,DXB,13:45:00,6,8:50:00,22:35:00,6,AF662,AF,Air France,80292,,211071,963.504,,2532.852
2100,CDG,DXB,13:45:00,2,8:50:00,22:35:00,2,AF662,AF,Air France,95698,156277,282136,1148.376,1875.324,3385.632
2101,CDG,LAX,12:05:00,1,2:10:00,14:15:00,1,TN7,TN,Air Tahiti Nui,195155,216238,,2341.86,2594.856,
2102,CDG,ORD,16:05:00,0,2:25:00,18:30:00,0,AY5775,AY,Finnair,112579,,499218,1350.948,,5990.616
2103,CDG,ORD,11:15:00,0,1:55:00,13:10:00,0,LH9334,LH,Lufthansa,138950,222843,,1667.4,2674.116,
2104,CDG,ORD,16:05:00,4,2:25:00,18:30:00,4,AY5775,AY,Finnair,145061,,499253,1740.732,,5991.036
2105,CDG,ORD,16:05:00,1,2:25:00,18:30:00,1,AY5775,AY,Finnair,149701,,499253,1796.412,,5991.036
2106,CDG,ORD,11:15:00,4,1:55:00,13:10:00,4,LH9334,LH,Lufthansa,151679,,,1820.148,,
2107,CDG,ORD,11:15:00,0,1:55:00,13:10:00,0,LH9334,LH,Lufthansa,151679,222843,,1820.148,2674.116,
2108,CDG,ORD,11:15:00,5,1:55:00,13:10:00,5,LH9334,LH,Lufthansa,151679,223162,,1820.148,2677.944,
2109,CDG,ORD,11:15:00,2,1:55:00,13:10:00,2,LH9334,LH,Lufthansa,151679,222843,,1820.148,2674.116,
2110,CDG,ORD,11:15:00,3,1:55:00,13:10:00,3,UA986,UA,United Airlines,151679,222809,403798,1820.148,2673.708,4845.576
2111,CDG,ORD,11:15:00,6,1:55:00,13:10:00,6,LH9334,LH,Lufthansa,151679,,,1820.148,,
2112,CDG,ORD,11:15:00,3,1:55:00,13:10:00,3,LH9334,LH,Lufthansa,151679,222843,,1820.148,2674.116,
2113,CDG,ORD,11:15:00,5,1:55:00,13:10:00,5,UA986,UA,United Airlines,152260,223767,403798,1827.12,2685.204,4845.576
2114,CDG,ORD,11:15:00,4,1:55:00,13:10:00,4,UA986,UA,United Airlines,152260,222843,,1827.12,2674.116,
2115,CDG,ORD,11:15:00,6,1:55:00,13:10:00,6,UA986,UA,United Airlines,152260,,,1827.12,,
2116,CDG,ORD,11:15:00,1,1:55:00,13:10:00,1,UA986,UA,United Airlines,152286,,403798,1827.432,,4845.576
2117,CDG,ORD,11:15:00,0,1:55:00,13:10:00,0,UA986,UA,United Airlines,152286,,,1827.432,,
2118,CDG,ORD,11:15:00,2,1:55:00,13:10:00,2,UA986,UA,United Airlines,152286,,496561,1827.432,,5958.732
2119,CDG,ORD,11:15:00,1,1:55:00,13:10:00,1,LH9334,LH,Lufthansa,153206,,491159,1838.472,,5893.908
2120,CDG,ORD,11:15:00,3,1:55:00,13:10:00,3,SN9108,SN,Brussels Airlines,153442,,402110,1841.304,,4825.32
2121,CDG,ORD,11:15:00,6,1:55:00,13:10:00,6,SN9108,SN,Brussels Airlines,153512,,,1842.144,,
2122,CDG,ORD,16:05:00,6,2:25:00,18:30:00,6,AY5775,AY,Finnair,204085,,499253,2449.02,,5991.036
2123,CDG,LHR,18:15:00,4,0:20:00,18:35:00,4,AF1180,AF,Air France,24419,,32565,293.028,,390.78
2124,CDG,LHR,18:15:00,4,0:20:00,18:35:00,4,AF1180,AF,Air France,27595,,32565,331.14,,390.78
2125,CDG,LHR,20:55:00,4,0:25:00,21:20:00,4,AF1380,AF,Air France,27595,,26262,331.14,,315.144
2126,CDG,LHR,20:55:00,2,0:25:00,21:20:00,2,AF1380,AF,Air France,27595,,54930,331.14,,659.16
2127,CDG,LHR,20:55:00,3,0:25:00,21:20:00,3,AF1380,AF,Air France,27595,,78777,331.14,,945.324
2128,CDG,LHR,7:35:00,4,0:25:00,8:00:00,4,AF1680,AF,Air France,27595,,77994,331.14,,935.928
2129,CDG,LHR,17:40:00,1,0:15:00,17:55:00,1,BA323,BA,British Airways,29208,,69282,350.496,,831.384
2130,CDG,LHR,17:40:00,1,0:15:00,17:55:00,1,BA323,BA,British Airways,34808,,69282,417.696,,831.384
2131,CDG,LHR,18:15:00,3,0:20:00,18:35:00,3,AF1180,AF,Air France,36690,,78777,440.28,,945.324
2132,CDG,LHR,20:55:00,1,0:25:00,21:20:00,1,AF1380,AF,Air France,36690,,54930,440.28,,659.16
2133,CDG,LHR,21:40:00,1,0:10:00,21:50:00,1,BA329,BA,British Airways,37706,,69282,452.472,,831.384
2134,CDG,LHR,21:40:00,1,0:10:00,21:50:00,1,BA329,BA,British Airways,38984,,69282,467.808,,831.384
2135,CDG,LHR,10:35:00,2,0:25:00,11:00:00,2,BA307,BA,British Airways,39311,,,471.732,,
2136,CDG,LHR,14:10:00,1,0:20:00,14:30:00,1,BA315,BA,British Airways,41766,,,501.192,,
2137,CDG,LHR,21:40:00,3,0:10:00,21:50:00,3,BA329,BA,British Airways,42418,,55121,509.016,,661.452
2138,CDG,LHR,14:10:00,1,0:20:00,14:30:00,1,BA315,BA,British Airways,42418,,,509.016,,
2139,CDG,LHR,7:05:00,3,0:20:00,7:25:00,3,BA303,BA,British Airways,42418,,55121,509.016,,661.452
2140,CDG,LHR,10:30:00,1,0:25:00,10:55:00,1,BA307,BA,British Airways,42418,,,509.016,,
2141,CDG,LHR,7:35:00,2,0:25:00,8:00:00,2,AF1680,AF,Air France,44908,,77951,538.896,,935.412
2142,CDG,HND,19:00:00,1,20:45:00,15:45:00,2,JL46,JL,Japan Airlines,208666,,534085,2503.992,,6409.02
2143,CDG,HND,19:00:00,4,20:45:00,15:45:00,5,JL46,JL,Japan Airlines,376101,,387029,4513.212,,4644.348
2144,CDG,HKG,12:45:00,3,17:50:00,6:35:00,4,CX260,CX,Cathay Pacific,193191,,,2318.292,,
2145,CDG,AMS,14:30:00,0,1:15:00,15:45:00,0,KL1234,KL,KLM,25728,,,308.736,,
2146,CDG,AMS,14:30:00,5,1:15:00,15:45:00,5,AF8234,AF,Air France,45471,,,545.652,,
2147,CDG,AMS,8:40:00,5,1:20:00,10:00:00,5,AF8224,AF,Air France,45471,,71077,545.652,,852.924
2148,CDG,AMS,10:15:00,5,1:20:00,11:35:00,5,AF8230,AF,Air France,45471,,,545.652,,
2149,CDG,AMS,7:10:00,5,1:25:00,8:35:00,5,AF1240,AF,Air France,45471,,,545.652,,
2150,CDG,AMS,17:50:00,5,1:25:00,19:15:00,5,AF1440,AF,Air France,45471,,,545.652,,
2151,CDG,AMS,8:20:00,5,1:25:00,9:45:00,5,AF1340,AF,Air France,45471,,,545.652,,
2152,CDG,AMS,11:45:00,5,1:25:00,13:10:00,5,AF1640,AF,Air France,45471,,,545.652,,
2153,CDG,AMS,9:30:00,5,1:30:00,11:00:00,5,AF8228,AF,Air France,45471,,,545.652,,
2154,CDG,AMS,20:15:00,1,1:10:00,21:25:00,1,AF8241,AF,Air France,46716,,67105,560.592,,805.26
2155,CDG,AMS,10:15:00,1,1:20:00,11:35:00,1,AF8230,AF,Air France,46716,,67105,560.592,,805.26
2156,CDG,AMS,17:55:00,2,1:15:00,19:10:00,2,AF8240,AF,Air France,46839,,,562.068,,
2157,CDG,AMS,16:40:00,2,1:15:00,17:55:00,2,AF1140,AF,Air France,46839,,,562.068,,
2158,CDG,AMS,17:55:00,4,1:15:00,19:10:00,4,AF8240,AF,Air France,46839,,,562.068,,
2159,CDG,AMS,17:50:00,4,1:25:00,19:15:00,4,AF1440,AF,Air France,46839,,,562.068,,
2160,CDG,AMS,7:10:00,6,1:25:00,8:35:00,6,AF1240,AF,Air France,46839,,71077,562.068,,852.924
2161,CDG,AMS,8:20:00,6,1:25:00,9:45:00,6,AF1340,AF,Air France,46839,,,562.068,,
2162,CDG,AMS,8:20:00,4,1:25:00,9:45:00,4,AF1340,AF,Air France,46839,,,562.068,,
2163,CDG,AMS,9:30:00,4,1:30:00,11:00:00,4,AF8228,AF,Air France,46839,,,562.068,,
2164,CDG,AMS,9:30:00,2,1:30:00,11:00:00,2,AF8228,AF,Air France,46839,,,562.068,,
2165,CDG,DFW,10:10:00,4,3:25:00,13:35:00,4,DL8548,DL,Delta Airlines,135086,303117,380016,1621.032,3637.404,4560.192
2166,CDG,DFW,10:10:00,5,3:25:00,13:35:00,5,AF146,AF,Air France,139007,303043,382619,1668.084,3636.516,4591.428
2167,CDG,DFW,10:10:00,4,3:25:00,13:35:00,4,AF146,AF,Air France,140284,303043,382619,1683.408,3636.516,4591.428
2168,CDG,DFW,10:10:00,6,3:25:00,13:35:00,6,AF146,AF,Air France,169830,,,2037.96,,
2169,CDG,DFW,11:25:00,4,3:20:00,14:45:00,4,AA49,AA,American Airlines,212452,,513801,2549.424,,6165.612
2170,CDG,DFW,11:25:00,1,3:20:00,14:45:00,1,AA49,AA,American Airlines,212631,,,2551.572,,
2171,CDG,DFW,11:25:00,2,3:20:00,14:45:00,2,AA49,AA,American Airlines,212631,,513801,2551.572,,6165.612
2172,CDG,DFW,11:25:00,3,3:20:00,14:45:00,3,AA49,AA,American Airlines,212631,248129,,2551.572,2977.548,
2173,CDG,DFW,11:25:00,6,3:20:00,14:45:00,6,AA49,AA,American Airlines,212631,,,2551.572,,
2174,CDG,DFW,11:25:00,6,3:20:00,14:45:00,6,IB4191,IB,Iberia Airways,213684,,,2564.208,,
2175,CDG,DFW,11:25:00,2,3:20:00,14:45:00,2,IB4191,IB,Iberia Airways,213684,,512637,2564.208,,6151.644
2176,CDG,DFW,11:25:00,4,3:20:00,14:45:00,4,IB4191,IB,Iberia Airways,213684,,512637,2564.208,,6151.644
2177,CDG,DFW,11:25:00,1,3:20:00,14:45:00,1,IB4191,IB,Iberia Airways,213684,,,2564.208,,
2178,CDG,DFW,11:25:00,5,3:20:00,14:45:00,5,IB4191,IB,Iberia Airways,213684,,514731,2564.208,,6176.772
2179,CDG,DFW,11:25:00,3,3:20:00,14:45:00,3,IB4191,IB,Iberia Airways,213684,248057,524560,2564.208,2976.684,6294.72
2180,CDG,DFW,11:25:00,1,3:20:00,14:45:00,1,AY5777,AY,Finnair,215428,,,2585.136,,
2181,CDG,DFW,11:25:00,2,3:20:00,14:45:00,2,AY5777,AY,Finnair,215428,,511514,2585.136,,6138.168
2182,CDG,DFW,11:25:00,6,3:20:00,14:45:00,6,AY5777,AY,Finnair,216522,,,2598.264,,
2183,CDG,DFW,10:10:00,6,3:25:00,13:35:00,6,DL8548,DL,Delta Airlines,217216,,,2606.592,,
2184,CDG,DFW,11:25:00,3,3:20:00,14:45:00,3,AY5777,AY,Finnair,217382,,511480,2608.584,,6137.76
2185,CDG,DFW,10:10:00,4,3:25:00,13:35:00,4,AF146,AF,Air France,218775,303043,382619,2625.3,3636.516,4591.428
2186,CDG,DFW,10:10:00,5,3:25:00,13:35:00,5,AF146,AF,Air France,218775,303043,382619,2625.3,3636.516,4591.428
2187,CDG,DFW,10:10:00,6,3:25:00,13:35:00,6,AF146,AF,Air France,218868,,,2626.416,,
2188,CDG,DFW,11:25:00,2,3:20:00,14:45:00,2,BA1537,BA,British Airways,220512,,511946,2646.144,,6143.352
2189,CDG,DFW,11:25:00,6,3:20:00,14:45:00,6,BA1537,BA,British Airways,220512,,,2646.144,,
2190,CDG,FRA,19:30:00,3,1:10:00,20:40:00,3,LH1047,LH,Lufthansa,12753,,41823,153.036,,501.876
2191,CDG,FRA,18:25:00,3,1:10:00,19:35:00,3,LH1041,LH,Lufthansa,13738,,41823,164.856,,501.876
2192,CDG,FRA,19:30:00,4,1:10:00,20:40:00,4,LH1047,LH,Lufthansa,15171,,56171,182.052,,674.052
2193,CDG,FRA,7:35:00,4,1:25:00,9:00:00,4,AF1518,AF,Air France,15968,,50886,191.616,,610.632
2194,CDG,FRA,20:45:00,4,1:20:00,22:05:00,4,AF1018,AF,Air France,19124,,44112,229.488,,529.344
2195,CDG,FRA,11:25:00,0,1:15:00,12:40:00,0,LH1031,LH,Lufthansa,23085,,41823,277.02,,501.876
2196,CDG,FRA,7:30:00,0,1:15:00,8:45:00,0,LH1051,LH,Lufthansa,23233,,41823,278.796,,501.876
2197,CDG,FRA,7:30:00,2,1:15:00,8:45:00,2,LH1051,LH,Lufthansa,23233,,41564,278.796,,498.768
2198,CDG,FRA,7:35:00,5,1:25:00,9:00:00,5,AF1518,AF,Air France,25063,,44112,300.756,,529.344
2199,CDG,FRA,11:25:00,0,1:15:00,12:40:00,0,LH1031,LH,Lufthansa,26816,,41823,321.792,,501.876
2200,CDG,FRA,6:05:00,3,1:15:00,7:20:00,3,LH1053,LH,Lufthansa,26906,,41823,322.872,,501.876
2201,CDG,FRA,11:25:00,5,1:15:00,12:40:00,5,LH1031,LH,Lufthansa,27368,,49160,328.416,,589.92
2202,CDG,FRA,14:25:00,4,1:10:00,15:35:00,4,LH1035,LH,Lufthansa,27443,,56171,329.316,,674.052
2203,CDG,FRA,19:30:00,0,1:10:00,20:40:00,0,LH1047,LH,Lufthansa,27891,,41823,334.692,,501.876
2204,CDG,FRA,9:25:00,0,1:15:00,10:40:00,0,LH1027,LH,Lufthansa,30231,,56171,362.772,,674.052
2205,CDG,FRA,14:25:00,6,1:10:00,15:35:00,6,LH1035,LH,Lufthansa,30399,,55898,364.788,,670.776
2206,CDG,FRA,9:25:00,0,1:15:00,10:40:00,0,LH1027,LH,Lufthansa,30399,,56171,364.788,,674.052
2207,CDG,FRA,17:50:00,3,1:25:00,19:15:00,3,AF1818,AF,Air France,31003,,44025,372.036,,528.3
2208,CDG,FRA,11:25:00,3,1:15:00,12:40:00,3,LH1031,LH,Lufthansa,31116,,,373.392,,
2209,CDG,FRA,19:30:00,6,1:10:00,20:40:00,6,LH1047,LH,Lufthansa,31743,,,380.916,,
2210,CDG,FRA,9:25:00,5,1:15:00,10:40:00,5,LH1027,LH,Lufthansa,32012,,49160,384.144,,589.92
2211,CDG,FRA,7:30:00,5,1:15:00,8:45:00,5,LH1051,LH,Lufthansa,32012,,49160,384.144,,589.92
2212,CDG,FRA,7:30:00,4,1:15:00,8:45:00,4,LH1051,LH,Lufthansa,32012,,,384.144,,
2213,CDG,FRA,11:25:00,4,1:15:00,12:40:00,4,LH1031,LH,Lufthansa,32101,,,385.212,,
2214,CDG,FRA,19:30:00,2,1:10:00,20:40:00,2,LH1047,LH,Lufthansa,32728,,,392.736,,
2215,CDG,SAW,17:40:00,5,4:15:00,21:55:00,5,TK7671,TK,Turkish Airlines,46610,,,559.32,,
2216,CDG,SAW,17:40:00,6,4:15:00,21:55:00,6,TK7671,TK,Turkish Airlines,46610,,,559.32,,
2217,CDG,SAW,17:40:00,4,4:15:00,21:55:00,4,TK7671,TK,Turkish Airlines,46610,,,559.32,,
2218,CDG,SAW,17:40:00,0,4:15:00,21:55:00,0,TK7671,TK,Turkish Airlines,46610,,,559.32,,
2219,CDG,SAW,12:30:00,4,4:20:00,16:50:00,4,TK7765,TK,Turkish Airlines,46610,,,559.32,,
2220,CDG,SAW,12:30:00,0,4:20:00,16:50:00,0,TK7765,TK,Turkish Airlines,46610,,,559.32,,
2221,CDG,SAW,12:30:00,1,4:20:00,16:50:00,1,TK7765,TK,Turkish Airlines,46746,,,560.952,,
2222,CDG,IST,19:55:00,4,4:10:00,0:05:00,5,TK1828,TK,Turkish Airlines,50450,,147723,605.4,,1772.676
2223,CDG,IST,14:15:00,3,4:30:00,18:45:00,3,TK1824,TK,Turkish Airlines,50450,,,605.4,,
2224,CDG,IST,16:00:00,5,4:35:00,20:35:00,5,TK1826,TK,Turkish Airlines,50450,,,605.4,,
2225,CDG,IST,17:50:00,5,4:40:00,22:30:00,5,TK1834,TK,Turkish Airlines,50450,,,605.4,,
2226,CDG,IST,19:55:00,0,4:10:00,0:05:00,1,TK1828,TK,Turkish Airlines,50598,,105326,607.176,,1263.912
2227,CDG,IST,16:00:00,1,4:35:00,20:35:00,1,TK1826,TK,Turkish Airlines,50598,,105326,607.176,,1263.912
2228,CDG,IST,17:50:00,0,4:40:00,22:30:00,0,TK1834,TK,Turkish Airlines,50598,,105326,607.176,,1263.912
2229,CDG,IST,11:05:00,1,4:30:00,15:35:00,1,TK1822,TK,Turkish Airlines,51820,,,621.84,,
